record_id,date,year,day_of_year,week_of_year,month,store_id,category,weekly_sales,units_sold,is_promotion,promotion_discount,store_size_factor,avg_temperature_c
3303,2023-07-03,2023,27,27,7,S04,Electronics,18251.55,663,0,0.0,0.923,28.6
3304,2023-07-10,2023,28,28,7,S04,Electronics,21902.76,688,0,0.0,0.923,29.7
3305,2023-07-17,2023,29,29,7,S04,Electronics,18753.5,587,0,0.0,0.923,34.9
3306,2023-07-24,2023,30,30,7,S04,Electronics,19521.71,579,0,0.0,0.923,18.9
3307,2023-07-31,2023,31,31,7,S04,Electronics,17902.14,837,0,0.0,0.923,21.0
3308,2023-08-07,2023,32,32,8,S04,Electronics,20562.67,602,0,0.0,0.923,21.8
3309,2023-08-14,2023,33,33,8,S04,Electronics,22822.6,968,0,0.0,0.923,29.6
3310,2023-08-21,2023,34,34,8,S04,Electronics,21852.13,704,0,0.0,0.923,33.6
3311,2023-08-28,2023,35,35,8,S04,Electronics,22487.16,822,0,0.0,0.923,22.3
3312,2023-09-04,2023,36,36,9,S04,Electronics,18714.91,496,0,0.0,0.923,14.5
3313,2023-09-11,2023,37,37,9,S04,Electronics,20608.43,589,0,0.0,0.923,19.6
3314,2023-09-18,2023,38,38,9,S04,Electronics,17409.77,481,0,0.0,0.923,20.7
3315,2023-09-25,2023,39,39,9,S04,Electronics,19345.69,438,0,0.0,0.923,17.6
3316,2023-10-02,2023,40,40,10,S04,Electronics,19787.6,448,0,0.0,0.923,19.8
3317,2023-10-09,2023,41,41,10,S04,Electronics,16941.06,554,0,0.0,0.923,18.4
3318,2023-10-16,2023,42,42,10,S04,Electronics,19197.78,453,0,0.0,0.923,9.3
3319,2023-10-23,2023,43,43,10,S04,Electronics,20513.67,629,0,0.0,0.923,12.7
3320,2023-10-30,2023,44,44,10,S04,Electronics,20662.89,1111,1,0.22,0.923,11.8
3321,2023-11-06,2023,45,45,11,S04,Electronics,17463.2,476,0,0.0,0.923,-0.9
3322,2023-11-13,2023,46,46,11,S04,Electronics,24006.46,995,1,0.18,0.923,7.7
3323,2023-11-20,2023,47,47,11,S04,Electronics,32178.83,1002,1,0.19,0.923,21.4
3324,2023-11-27,2023,48,48,11,S04,Electronics,29304.11,1224,1,0.11,0.923,7.8
3325,2023-12-04,2023,49,49,12,S04,Electronics,30703.86,794,1,0.17,0.923,4.1
3326,2023-12-11,2023,50,50,12,S04,Electronics,28665.3,812,1,0.25,0.923,-0.6
3327,2023-12-18,2023,51,51,12,S04,Electronics,22864.58,753,1,0.08,0.923,-1.9
3328,2023-12-25,2023,52,52,12,S04,Electronics,27669.73,1459,1,0.21,0.923,-8.3
3329,2020-01-06,2020,1,2,1,S04,Clothing,6778.89,189,0,0.0,0.923,6.3
3330,2020-01-13,2020,2,3,1,S04,Clothing,8769.2,218,1,0.08,0.923,5.6
3331,2020-01-20,2020,3,4,1,S04,Clothing,8396.12,190,0,0.0,0.923,5.6
3332,2020-01-27,2020,4,5,1,S04,Clothing,8438.73,292,1,0.23,0.923,7.7
3333,2020-02-03,2020,5,6,2,S04,Clothing,8558.78,300,1,0.21,0.923,6.0
3334,2020-02-10,2020,6,7,2,S04,Clothing,8574.39,199,0,0.0,0.923,4.6
3335,2020-02-17,2020,7,8,2,S04,Clothing,7317.94,288,0,0.0,0.923,11.9
3336,2020-02-24,2020,8,9,2,S04,Clothing,8078.94,410,0,0.0,0.923,6.1
3337,2020-03-02,2020,9,10,3,S04,Clothing,8551.48,193,1,0.21,0.923,6.8
3338,2020-03-09,2020,10,11,3,S04,Clothing,9256.95,279,1,0.16,0.923,10.7
3339,2020-03-16,2020,11,12,3,S04,Clothing,5921.4,219,0,0.0,0.923,9.9
3340,2020-03-23,2020,12,13,3,S04,Clothing,6047.61,197,0,0.0,0.923,5.7
3341,2020-03-30,2020,13,14,3,S04,Clothing,5264.75,202,0,0.0,0.923,8.9
3342,2020-04-06,2020,14,15,4,S04,Clothing,7649.96,249,1,0.24,0.923,13.1
3343,2020-04-13,2020,15,16,4,S04,Clothing,6005.51,188,0,0.0,0.923,21.1
3344,2020-04-20,2020,16,17,4,S04,Clothing,6315.55,336,0,0.0,0.923,18.6
3345,2020-04-27,2020,17,18,4,S04,Clothing,7552.71,263,0,0.0,0.923,23.0
3346,2020-05-04,2020,18,19,5,S04,Clothing,6670.9,369,1,0.23,0.923,19.7
3347,2020-05-11,2020,19,20,5,S04,Clothing,6865.26,270,0,0.0,0.923,23.7
3348,2020-05-18,2020,20,21,5,S04,Clothing,5506.1,135,0,0.0,0.923,26.9
3349,2020-05-25,2020,21,22,5,S04,Clothing,5825.86,150,0,0.0,0.923,23.3
3350,2020-06-01,2020,22,23,6,S04,Clothing,5730.24,245,0,0.0,0.923,26.4
3351,2020-06-08,2020,23,24,6,S04,Clothing,6366.48,205,0,0.0,0.923,24.7
3352,2020-06-15,2020,24,25,6,S04,Clothing,5803.63,244,1,0.06,0.923,22.8
3353,2020-06-22,2020,25,26,6,S04,Clothing,6507.76,290,0,0.0,0.923,20.0
3354,2020-06-29,2020,26,27,6,S04,Clothing,8799.36,223,0,0.0,0.923,27.3
3355,2020-07-06,2020,27,28,7,S04,Clothing,8322.17,219,0,0.0,0.923,17.9
3356,2020-07-13,2020,28,29,7,S04,Clothing,8467.27,412,1,0.18,0.923,23.0
3357,2020-07-20,2020,29,30,7,S04,Clothing,9560.12,242,0,0.0,0.923,26.5
3358,2020-07-27,2020,30,31,7,S04,Clothing,9708.34,225,0,0.0,0.923,26.0
3359,2020-08-03,2020,31,32,8,S04,Clothing,8964.51,386,0,0.0,0.923,27.7
3360,2020-08-10,2020,32,33,8,S04,Clothing,9538.34,218,0,0.0,0.923,22.4
3361,2020-08-17,2020,33,34,8,S04,Clothing,9445.45,264,0,0.0,0.923,14.1
3362,2020-08-24,2020,34,35,8,S04,Clothing,8674.08,205,0,0.0,0.923,29.4
3363,2020-08-31,2020,35,36,8,S04,Clothing,9093.5,360,1,0.09,0.923,21.7
3364,2020-09-07,2020,36,37,9,S04,Clothing,7766.99,179,1,0.19,0.923,17.1
3365,2020-09-14,2020,37,38,9,S04,Clothing,7660.27,192,0,0.0,0.923,12.4
3366,2020-09-21,2020,38,39,9,S04,Clothing,7076.3,161,0,0.0,0.923,16.9
3367,2020-09-28,2020,39,40,9,S04,Clothing,6893.85,194,0,0.0,0.923,17.7
3368,2020-10-05,2020,40,41,10,S04,Clothing,7246.92,258,1,0.16,0.923,15.0
3369,2020-10-12,2020,41,42,10,S04,Clothing,8537.31,311,0,0.0,0.923,15.7
3370,2020-10-19,2020,42,43,10,S04,Clothing,7830.02,272,0,0.0,0.923,12.9
3371,2020-10-26,2020,43,44,10,S04,Clothing,8289.97,338,1,0.12,0.923,12.8
3372,2020-11-02,2020,44,45,11,S04,Clothing,8114.71,339,0,0.0,0.923,9.0
3373,2020-11-09,2020,45,46,11,S04,Clothing,8879.84,267,1,0.07,0.923,2.4
3374,2020-11-16,2020,46,47,11,S04,Clothing,9476.91,267,1,0.15,0.923,7.7
3375,2020-11-23,2020,47,48,11,S04,Clothing,10909.58,584,1,0.05,0.923,-2.3
3376,2020-11-30,2020,48,49,11,S04,Clothing,10941.2,432,1,0.16,0.923,2.0
3377,2020-12-07,2020,49,50,12,S04,Clothing,11474.63,258,1,0.07,0.923,-4.3
3378,2020-12-14,2020,50,51,12,S04,Clothing,12454.58,279,1,0.24,0.923,4.9
3379,2020-12-21,2020,51,52,12,S04,Clothing,9573.29,331,1,0.11,0.923,5.9
3380,2020-12-28,2020,52,53,12,S04,Clothing,9582.57,258,1,0.09,0.923,9.6
3381,2021-01-04,2021,1,1,1,S04,Clothing,7537.85,169,0,0.0,0.923,13.1
3382,2021-01-11,2021,2,2,1,S04,Clothing,8195.44,300,0,0.0,0.923,0.6
3383,2021-01-18,2021,3,3,1,S04,Clothing,7782.05,304,0,0.0,0.923,1.4
3384,2021-01-25,2021,4,4,1,S04,Clothing,8771.81,198,0,0.0,0.923,7.5
3385,2021-02-01,2021,5,5,2,S04,Clothing,8750.45,208,0,0.0,0.923,7.3
3386,2021-02-08,2021,6,6,2,S04,Clothing,7457.63,328,1,0.17,0.923,11.4
3387,2021-02-15,2021,7,7,2,S04,Clothing,8796.01,477,0,0.0,0.923,16.3
3388,2021-02-22,2021,8,8,2,S04,Clothing,7876.43,203,0,0.0,0.923,9.7
3389,2021-03-01,2021,9,9,3,S04,Clothing,6814.64,151,1,0.25,0.923,9.1
3390,2021-03-08,2021,10,10,3,S04,Clothing,8541.17,229,1,0.23,0.923,7.7
3391,2021-03-15,2021,11,11,3,S04,Clothing,8973.85,328,0,0.0,0.923,22.0
3392,2021-03-22,2021,12,12,3,S04,Clothing,9712.39,333,0,0.0,0.923,4.6
3393,2021-03-29,2021,13,13,3,S04,Clothing,8327.29,210,0,0.0,0.923,24.4
3394,2021-04-05,2021,14,14,4,S04,Clothing,10678.89,239,0,0.0,0.923,16.8
3395,2021-04-12,2021,15,15,4,S04,Clothing,10652.74,239,0,0.0,0.923,23.0
3396,2021-04-19,2021,16,16,4,S04,Clothing,11135.35,451,0,0.0,0.923,17.5
3397,2021-04-26,2021,17,17,4,S04,Clothing,10556.72,362,0,0.0,0.923,16.2
3398,2021-05-03,2021,18,18,5,S04,Clothing,10153.4,236,0,0.0,0.923,21.9
3399,2021-05-10,2021,19,19,5,S04,Clothing,10910.8,441,0,0.0,0.923,19.1
3400,2021-05-17,2021,20,20,5,S04,Clothing,10344.49,235,0,0.0,0.923,21.9
3401,2021-05-24,2021,21,21,5,S04,Clothing,11340.3,380,1,0.07,0.923,20.8
3402,2021-05-31,2021,22,22,5,S04,Clothing,10832.93,325,0,0.0,0.923,27.5
3403,2021-06-07,2021,23,23,6,S04,Clothing,10909.73,248,0,0.0,0.923,28.9
3404,2021-06-14,2021,24,24,6,S04,Clothing,10926.14,249,0,0.0,0.923,31.5
3405,2021-06-21,2021,25,25,6,S04,Clothing,11909.38,397,0,0.0,0.923,21.9
3406,2021-06-28,2021,26,26,6,S04,Clothing,9818.56,224,0,0.0,0.923,36.6
3407,2021-07-05,2021,27,27,7,S04,Clothing,11073.41,303,0,0.0,0.923,28.6
3408,2021-07-12,2021,28,28,7,S04,Clothing,11257.92,332,0,0.0,0.923,19.4
3409,2021-07-19,2021,29,29,7,S04,Clothing,11511.22,284,1,0.2,0.923,19.6
3410,2021-07-26,2021,30,30,7,S04,Clothing,8832.01,462,0,0.0,0.923,19.4
3411,2021-08-02,2021,31,31,8,S04,Clothing,9795.47,519,0,0.0,0.923,34.9
3412,2021-08-09,2021,32,32,8,S04,Clothing,10755.42,479,0,0.0,0.923,24.9
3413,2021-08-16,2021,33,33,8,S04,Clothing,10485.18,302,0,0.0,0.923,30.7
3414,2021-08-23,2021,34,34,8,S04,Clothing,9881.8,253,1,0.24,0.923,21.9
3415,2021-08-30,2021,35,35,8,S04,Clothing,10463.55,269,0,0.0,0.923,25.1
3416,2021-09-06,2021,36,36,9,S04,Clothing,9428.09,280,0,0.0,0.923,20.1
3417,2021-09-13,2021,37,37,9,S04,Clothing,9282.53,336,0,0.0,0.923,21.3
3418,2021-09-20,2021,38,38,9,S04,Clothing,7663.54,393,0,0.0,0.923,12.4
3419,2021-09-27,2021,39,39,9,S04,Clothing,9007.08,227,1,0.16,0.923,13.7
3420,2021-10-04,2021,40,40,10,S04,Clothing,9637.08,508,0,0.0,0.923,13.1
3421,2021-10-11,2021,41,41,10,S04,Clothing,9068.61,286,0,0.0,0.923,22.7
3422,2021-10-18,2021,42,42,10,S04,Clothing,9621.77,292,0,0.0,0.923,18.9
3423,2021-10-25,2021,43,43,10,S04,Clothing,8587.63,240,0,0.0,0.923,13.3
3424,2021-11-01,2021,44,44,11,S04,Clothing,9977.77,286,0,0.0,0.923,0.5
3425,2021-11-08,2021,45,45,11,S04,Clothing,8748.67,260,0,0.0,0.923,-16.9
3426,2021-11-15,2021,46,46,11,S04,Clothing,12056.03,370,1,0.05,0.923,-3.2
3427,2021-11-22,2021,47,47,11,S04,Clothing,12157.98,401,1,0.12,0.923,-8.2
3428,2021-11-29,2021,48,48,11,S04,Clothing,10285.22,305,1,0.07,0.923,7.3
3429,2021-12-06,2021,49,49,12,S04,Clothing,12150.89,348,1,0.13,0.923,-0.1
3430,2021-12-13,2021,50,50,12,S04,Clothing,14113.29,513,1,0.14,0.923,1.3
3431,2021-12-20,2021,51,51,12,S04,Clothing,11162.46,294,1,0.11,0.923,8.6
3432,2021-12-27,2021,52,52,12,S04,Clothing,11066.63,312,1,0.06,0.923,-3.1
3433,2022-01-03,2022,1,1,1,S04,Clothing,9810.98,440,0,0.0,0.923,7.3
3434,2022-01-10,2022,2,2,1,S04,Clothing,7448.27,375,0,0.0,0.923,8.6
3435,2022-01-17,2022,3,3,1,S04,Clothing,8838.46,197,0,0.0,0.923,9.2
3436,2022-01-24,2022,4,4,1,S04,Clothing,9118.68,296,0,0.0,0.923,5.1
3437,2022-01-31,2022,5,5,1,S04,Clothing,7626.68,268,0,0.0,0.923,5.6
3438,2022-02-07,2022,6,6,2,S04,Clothing,9343.27,276,0,0.0,0.923,8.7
3439,2022-02-14,2022,7,7,2,S04,Clothing,8967.2,234,0,0.0,0.923,4.8
3440,2022-02-21,2022,8,8,2,S04,Clothing,8075.72,259,0,0.0,0.923,8.7
3441,2022-02-28,2022,9,9,2,S04,Clothing,8439.35,258,0,0.0,0.923,9.3
3442,2022-03-07,2022,10,10,3,S04,Clothing,8465.23,205,0,0.0,0.923,16.9
3443,2022-03-14,2022,11,11,3,S04,Clothing,9592.04,296,1,0.08,0.923,11.4
3444,2022-03-21,2022,12,12,3,S04,Clothing,10569.46,379,0,0.0,0.923,9.9
3445,2022-03-28,2022,13,13,3,S04,Clothing,8100.69,259,0,0.0,0.923,9.0
3446,2022-04-04,2022,14,14,4,S04,Clothing,10376.02,299,0,0.0,0.923,11.2
3447,2022-04-11,2022,15,15,4,S04,Clothing,11428.18,282,0,0.0,0.923,9.5
3448,2022-04-18,2022,16,16,4,S04,Clothing,10495.68,246,0,0.0,0.923,21.1
3449,2022-04-25,2022,17,17,4,S04,Clothing,11010.94,423,1,0.17,0.923,14.9
3450,2022-05-02,2022,18,18,5,S04,Clothing,10122.08,335,0,0.0,0.923,17.3
3451,2022-05-09,2022,19,19,5,S04,Clothing,10862.45,244,1,0.1,0.923,33.2
3452,2022-05-16,2022,20,20,5,S04,Clothing,11254.05,255,0,0.0,0.923,25.4
3453,2022-05-23,2022,21,21,5,S04,Clothing,9760.33,300,0,0.0,0.923,18.7
3454,2022-05-30,2022,22,22,5,S04,Clothing,10106.57,313,0,0.0,0.923,22.9
3455,2022-06-06,2022,23,23,6,S04,Clothing,10884.38,327,0,0.0,0.923,29.4
3456,2022-06-13,2022,24,24,6,S04,Clothing,10631.31,276,0,0.0,0.923,21.6
3457,2022-06-20,2022,25,25,6,S04,Clothing,10758.13,391,0,0.0,0.923,34.3
3458,2022-06-27,2022,26,26,6,S04,Clothing,10278.98,264,0,0.0,0.923,26.7
3459,2022-07-04,2022,27,27,7,S04,Clothing,11050.56,348,0,0.0,0.923,31.6
3460,2022-07-11,2022,28,28,7,S04,Clothing,11383.52,264,0,0.0,0.923,21.8
3461,2022-07-18,2022,29,29,7,S04,Clothing,10403.04,382,0,0.0,0.923,20.7
3462,2022-07-25,2022,30,30,7,S04,Clothing,11555.4,281,0,0.0,0.923,15.6
3463,2022-08-01,2022,31,31,8,S04,Clothing,10773.61,351,0,0.0,0.923,21.5
3464,2022-08-08,2022,32,32,8,S04,Clothing,12512.98,361,0,0.0,0.923,28.8
3465,2022-08-15,2022,33,33,8,S04,Clothing,10935.69,574,0,0.0,0.923,22.8
3466,2022-08-22,2022,34,34,8,S04,Clothing,9904.32,483,0,0.0,0.923,28.5
3467,2022-08-29,2022,35,35,8,S04,Clothing,11083.66,379,0,0.0,0.923,23.1
3468,2022-09-05,2022,36,36,9,S04,Clothing,8579.41,404,1,0.13,0.923,15.2
3469,2022-09-12,2022,37,37,9,S04,Clothing,9795.28,348,0,0.0,0.923,19.3
3470,2022-09-19,2022,38,38,9,S04,Clothing,8591.96,406,0,0.0,0.923,16.6
3471,2022-09-26,2022,39,39,9,S04,Clothing,7619.08,223,0,0.0,0.923,22.6
3472,2022-10-03,2022,40,40,10,S04,Clothing,9011.4,413,0,0.0,0.923,9.6
3473,2022-10-10,2022,41,41,10,S04,Clothing,8640.39,287,0,0.0,0.923,7.4
3474,2022-10-17,2022,42,42,10,S04,Clothing,9885.15,234,0,0.0,0.923,1.1
3475,2022-10-24,2022,43,43,10,S04,Clothing,8627.54,260,0,0.0,0.923,11.2
3476,2022-10-31,2022,44,44,10,S04,Clothing,8144.15,273,0,0.0,0.923,11.4
3477,2022-11-07,2022,45,45,11,S04,Clothing,9375.88,272,0,0.0,0.923,5.2
3478,2022-11-14,2022,46,46,11,S04,Clothing,13088.05,374,1,0.2,0.923,8.6
3479,2022-11-21,2022,47,47,11,S04,Clothing,11354.17,349,1,0.19,0.923,1.4
3480,2022-11-28,2022,48,48,11,S04,Clothing,10727.31,474,1,0.17,0.923,6.6
3481,2022-12-05,2022,49,49,12,S04,Clothing,10685.46,542,1,0.12,0.923,8.3
3482,2022-12-12,2022,50,50,12,S04,Clothing,11445.13,404,1,0.2,0.923,4.0
3483,2022-12-19,2022,51,51,12,S04,Clothing,12034.46,280,1,0.21,0.923,7.0
3484,2022-12-26,2022,52,52,12,S04,Clothing,12690.46,600,1,0.23,0.923,-4.0
3485,2023-01-02,2023,1,1,1,S04,Clothing,9188.86,354,0,0.0,0.923,7.9
3486,2023-01-09,2023,2,2,1,S04,Clothing,9591.5,437,0,0.0,0.923,3.1
3487,2023-01-16,2023,3,3,1,S04,Clothing,9277.23,345,1,0.17,0.923,-0.7
3488,2023-01-23,2023,4,4,1,S04,Clothing,8413.43,341,0,0.0,0.923,-1.3
3489,2023-01-30,2023,5,5,1,S04,Clothing,9271.29,207,1,0.18,0.923,8.1
3490,2023-02-06,2023,6,6,2,S04,Clothing,8462.77,414,0,0.0,0.923,15.1
3491,2023-02-13,2023,7,7,2,S04,Clothing,8631.33,297,0,0.0,0.923,5.2
3492,2023-02-20,2023,8,8,2,S04,Clothing,9438.9,336,0,0.0,0.923,2.0
3493,2023-02-27,2023,9,9,2,S04,Clothing,8294.12,279,0,0.0,0.923,7.3
3494,2023-03-06,2023,10,10,3,S04,Clothing,8157.65,451,0,0.0,0.923,12.8
3495,2023-03-13,2023,11,11,3,S04,Clothing,8430.29,234,0,0.0,0.923,25.2
3496,2023-03-20,2023,12,12,3,S04,Clothing,9118.37,272,0,0.0,0.923,19.8
3497,2023-03-27,2023,13,13,3,S04,Clothing,9713.16,388,0,0.0,0.923,12.7
3498,2023-04-03,2023,14,14,4,S04,Clothing,12313.67,448,0,0.0,0.923,14.0
3499,2023-04-10,2023,15,15,4,S04,Clothing,10877.67,246,0,0.0,0.923,21.6
3500,2023-04-17,2023,16,16,4,S04,Clothing,12611.32,324,0,0.0,0.923,14.7
3501,2023-04-24,2023,17,17,4,S04,Clothing,13308.96,374,0,0.0,0.923,18.1
3502,2023-05-01,2023,18,18,5,S04,Clothing,9281.46,237,0,0.0,0.923,21.1
3503,2023-05-08,2023,19,19,5,S04,Clothing,10190.48,299,0,0.0,0.923,20.9
3504,2023-05-15,2023,20,20,5,S04,Clothing,10987.12,270,0,0.0,0.923,18.6
3505,2023-05-22,2023,21,21,5,S04,Clothing,12017.51,416,0,0.0,0.923,25.1
3506,2023-05-29,2023,22,22,5,S04,Clothing,11493.45,278,0,0.0,0.923,19.8
3507,2023-06-05,2023,23,23,6,S04,Clothing,10260.02,518,0,0.0,0.923,20.9
3508,2023-06-12,2023,24,24,6,S04,Clothing,11608.55,353,0,0.0,0.923,19.8
3509,2023-06-19,2023,25,25,6,S04,Clothing,10372.69,449,0,0.0,0.923,23.9
3510,2023-06-26,2023,26,26,6,S04,Clothing,12646.94,342,0,0.0,0.923,28.6
3511,2023-07-03,2023,27,27,7,S04,Clothing,10827.66,436,0,0.0,0.923,22.8
3512,2023-07-10,2023,28,28,7,S04,Clothing,10586.89,374,0,0.0,0.923,35.9
3513,2023-07-17,2023,29,29,7,S04,Clothing,10954.76,605,1,0.21,0.923,23.1
3514,2023-07-24,2023,30,30,7,S04,Clothing,12095.01,419,0,0.0,0.923,28.2
3515,2023-07-31,2023,31,31,7,S04,Clothing,12966.81,544,1,0.19,0.923,31.1
3516,2023-08-07,2023,32,32,8,S04,Clothing,10818.26,563,0,0.0,0.923,21.1
3517,2023-08-14,2023,33,33,8,S04,Clothing,12332.48,461,1,0.22,0.923,27.1
3518,2023-08-21,2023,34,34,8,S04,Clothing,12104.16,269,0,0.0,0.923,14.7
3519,2023-08-28,2023,35,35,8,S04,Clothing,11612.92,365,0,0.0,0.923,19.4
3520,2023-09-04,2023,36,36,9,S04,Clothing,9064.19,236,0,0.0,0.923,19.0
3521,2023-09-11,2023,37,37,9,S04,Clothing,9276.5,358,1,0.11,0.923,21.5
3522,2023-09-18,2023,38,38,9,S04,Clothing,9121.34,296,0,0.0,0.923,15.9
3523,2023-09-25,2023,39,39,9,S04,Clothing,9944.92,534,0,0.0,0.923,11.8
3524,2023-10-02,2023,40,40,10,S04,Clothing,8632.99,241,0,0.0,0.923,12.8
3525,2023-10-09,2023,41,41,10,S04,Clothing,9509.96,243,0,0.0,0.923,8.4
3526,2023-10-16,2023,42,42,10,S04,Clothing,9106.45,337,0,0.0,0.923,8.1
3527,2023-10-23,2023,43,43,10,S04,Clothing,8427.0,260,1,0.05,0.923,8.3
3528,2023-10-30,2023,44,44,10,S04,Clothing,10285.72,250,0,0.0,0.923,14.2
3529,2023-11-06,2023,45,45,11,S04,Clothing,9755.0,291,0,0.0,0.923,6.1
3530,2023-11-13,2023,46,46,11,S04,Clothing,11179.28,382,1,0.13,0.923,3.0
3531,2023-11-20,2023,47,47,11,S04,Clothing,12483.16,347,1,0.23,0.923,-1.2
3532,2023-11-27,2023,48,48,11,S04,Clothing,10294.88,259,1,0.24,0.923,9.7
3533,2023-12-04,2023,49,49,12,S04,Clothing,13488.96,382,1,0.23,0.923,-6.0
3534,2023-12-11,2023,50,50,12,S04,Clothing,11215.22,258,1,0.18,0.923,9.5
3535,2023-12-18,2023,51,51,12,S04,Clothing,13431.88,430,1,0.19,0.923,2.5
3536,2023-12-25,2023,52,52,12,S04,Clothing,10954.82,274,1,0.15,0.923,6.5
3537,2020-01-06,2020,1,2,1,S04,Groceries,20735.1,687,1,0.06,0.923,-2.5
3538,2020-01-13,2020,2,3,1,S04,Groceries,21118.07,480,0,0.0,0.923,3.7
3539,2020-01-20,2020,3,4,1,S04,Groceries,21171.41,485,0,0.0,0.923,4.9
3540,2020-01-27,2020,4,5,1,S04,Groceries,17733.48,415,0,0.0,0.923,2.9
3541,2020-02-03,2020,5,6,2,S04,Groceries,19348.15,712,0,0.0,0.923,7.4
3542,2020-02-10,2020,6,7,2,S04,Groceries,19937.07,859,1,0.2,0.923,2.3
3543,2020-02-17,2020,7,8,2,S04,Groceries,19927.94,612,0,0.0,0.923,12.6
3544,2020-02-24,2020,8,9,2,S04,Groceries,18926.2,473,0,0.0,0.923,5.6
3545,2020-03-02,2020,9,10,3,S04,Groceries,23313.24,1157,0,0.0,0.923,13.8
3546,2020-03-09,2020,10,11,3,S04,Groceries,21302.91,625,0,0.0,0.923,13.7
3547,2020-03-16,2020,11,12,3,S04,Groceries,14131.23,572,0,0.0,0.923,11.5
3548,2020-03-23,2020,12,13,3,S04,Groceries,14582.02,556,0,0.0,0.923,9.5
3549,2020-03-30,2020,13,14,3,S04,Groceries,13981.58,325,0,0.0,0.923,7.1
3550,2020-04-06,2020,14,15,4,S04,Groceries,14930.16,526,0,0.0,0.923,18.2
3551,2020-04-13,2020,15,16,4,S04,Groceries,13879.85,322,0,0.0,0.923,22.6
3552,2020-04-20,2020,16,17,4,S04,Groceries,15336.89,662,1,0.18,0.923,18.0
3553,2020-04-27,2020,17,18,4,S04,Groceries,15705.95,574,0,0.0,0.923,26.5
3554,2020-05-04,2020,18,19,5,S04,Groceries,14287.2,448,0,0.0,0.923,23.0
3555,2020-05-11,2020,19,20,5,S04,Groceries,10774.37,392,1,0.13,0.923,14.2
3556,2020-05-18,2020,20,21,5,S04,Groceries,14943.6,344,1,0.06,0.923,25.7
3557,2020-05-25,2020,21,22,5,S04,Groceries,12524.74,419,0,0.0,0.923,29.6
3558,2020-06-01,2020,22,23,6,S04,Groceries,14561.85,370,0,0.0,0.923,19.3
3559,2020-06-08,2020,23,24,6,S04,Groceries,15493.36,850,0,0.0,0.923,22.6
3560,2020-06-15,2020,24,25,6,S04,Groceries,13192.99,412,0,0.0,0.923,32.9
3561,2020-06-22,2020,25,26,6,S04,Groceries,13472.71,498,1,0.22,0.923,16.3
3562,2020-06-29,2020,26,27,6,S04,Groceries,18477.72,791,0,0.0,0.923,25.4
3563,2020-07-06,2020,27,28,7,S04,Groceries,18811.52,944,0,0.0,0.923,21.2
3564,2020-07-13,2020,28,29,7,S04,Groceries,19323.92,563,0,0.0,0.923,29.1
3565,2020-07-20,2020,29,30,7,S04,Groceries,17538.13,433,0,0.0,0.923,36.3
3566,2020-07-27,2020,30,31,7,S04,Groceries,22427.71,618,0,0.0,0.923,23.1
3567,2020-08-03,2020,31,32,8,S04,Groceries,17895.92,477,0,0.0,0.923,32.9
3568,2020-08-10,2020,32,33,8,S04,Groceries,18762.76,929,0,0.0,0.923,27.3
3569,2020-08-17,2020,33,34,8,S04,Groceries,18581.11,807,0,0.0,0.923,20.6
3570,2020-08-24,2020,34,35,8,S04,Groceries,18235.31,684,0,0.0,0.923,14.6
3571,2020-08-31,2020,35,36,8,S04,Groceries,17713.71,427,0,0.0,0.923,27.0
3572,2020-09-07,2020,36,37,9,S04,Groceries,21420.43,1089,0,0.0,0.923,22.7
3573,2020-09-14,2020,37,38,9,S04,Groceries,16526.87,853,0,0.0,0.923,11.0
3574,2020-09-21,2020,38,39,9,S04,Groceries,18706.74,545,0,0.0,0.923,19.7
3575,2020-09-28,2020,39,40,9,S04,Groceries,18375.65,639,1,0.19,0.923,4.2
3576,2020-10-05,2020,40,41,10,S04,Groceries,18129.25,480,0,0.0,0.923,24.3
3577,2020-10-12,2020,41,42,10,S04,Groceries,21431.43,842,0,0.0,0.923,6.3
3578,2020-10-19,2020,42,43,10,S04,Groceries,23133.15,692,0,0.0,0.923,9.3
3579,2020-10-26,2020,43,44,10,S04,Groceries,20540.26,458,0,0.0,0.923,8.5
3580,2020-11-02,2020,44,45,11,S04,Groceries,19986.58,574,1,0.07,0.923,7.1
3581,2020-11-09,2020,45,46,11,S04,Groceries,22821.12,1150,0,0.0,0.923,12.5
3582,2020-11-16,2020,46,47,11,S04,Groceries,19053.31,839,1,0.07,0.923,9.0
3583,2020-11-23,2020,47,48,11,S04,Groceries,21096.66,697,1,0.16,0.923,-3.3
3584,2020-11-30,2020,48,49,11,S04,Groceries,20394.81,536,1,0.16,0.923,21.4
3585,2020-12-07,2020,49,50,12,S04,Groceries,21826.1,1140,1,0.21,0.923,3.0
3586,2020-12-14,2020,50,51,12,S04,Groceries,22095.26,945,1,0.12,0.923,4.0
3587,2020-12-21,2020,51,52,12,S04,Groceries,20791.76,611,1,0.06,0.923,0.5
3588,2020-12-28,2020,52,53,12,S04,Groceries,20060.06,836,1,0.21,0.923,1.2
3589,2021-01-04,2021,1,1,1,S04,Groceries,20982.12,659,0,0.0,0.923,5.4
3590,2021-01-11,2021,2,2,1,S04,Groceries,22684.22,513,0,0.0,0.923,-1.8
3591,2021-01-18,2021,3,3,1,S04,Groceries,21381.45,528,1,0.09,0.923,5.2
